SNO,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,,Series_title_2,Series_title_3,Series_title_4,Series_title_5
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Construction,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current prices,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Unadjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Seasonally adjusted,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Wholesale Trade,Current,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Unadjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Seasonally adjusted,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Retail Trade,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Unadjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Seasonally adjusted,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Accommodation and Food Services,Current prices,Trend,
,,,,,,,,,,,Retail Trade and Accommodation,Current,Unadjusted,
,,,,,,,,,,,Retail Trade and Accommodation,Current,Unadjusted,
,,,,,,,,,,,Retail Trade and Accommodation,Current,Unadjusted,
,,,,,,,,,,,Retail Trade and Accommodation,Current,Unadjusted,
,,,,,,,,,,,Retail Trade and Accommodation,Current,Unadjusted,
